n_simbolos_processados,comprimento_medio_progressivo
4040500,2.738792
4040600,2.738789
4040700,2.738786
4040800,2.738774
4040900,2.738773
4041000,2.738773
4041100,2.738771
4041200,2.738787
4041300,2.738796
4041400,2.738794
4041500,2.738795
4041600,2.738792
4041700,2.738774
4041800,2.738756
4041900,2.738760
4042000,2.738770
4042100,2.738769
4042200,2.738765
4042300,2.738759
4042400,2.738758
4042500,2.738753
4042600,2.738749
4042700,2.738732
4042800,2.738729
4042900,2.738722
4043000,2.738702
4043100,2.738690
4043200,2.738692
4043300,2.738688
4043400,2.738680
4043500,2.738674
4043600,2.738660
4043700,2.738645
4043800,2.738641
4043900,2.738638
4044000,2.738627
4044100,2.738618
4044200,2.738614
4044300,2.738597
4044400,2.738610
4044500,2.738586
4044600,2.738572
4044700,2.738569
4044800,2.738572
4044900,2.738578
4045000,2.738585
4045100,2.738591
4045200,2.738586
4045300,2.738576
4045400,2.738569
4045500,2.738565
4045600,2.738570
4045700,2.738566
4045800,2.738559
4045900,2.738563
4046000,2.738556
4046100,2.738541
4046200,2.738534
4046300,2.738530
4046400,2.738538
4046500,2.738536
4046600,2.738523
4046700,2.738530
4046800,2.738525
4046900,2.738499
4047000,2.738490
4047100,2.738495
4047200,2.738478
4047300,2.738482
4047400,2.738477
4047500,2.738464
4047600,2.738465
4047700,2.738472
4047800,2.738473
4047900,2.738473
4048000,2.738480
4048100,2.738471
4048200,2.738452
4048300,2.738441
4048400,2.738428
4048500,2.738441
4048600,2.738426
4048700,2.738415
4048800,2.738401
4048900,2.738388
4049000,2.738393
4049100,2.738393
4049200,2.738373
4049300,2.738367
4049400,2.738352
4049500,2.738333
4049600,2.738336
4049700,2.738330
4049800,2.738336
4049900,2.738322
4050000,2.738318
4050100,2.738323
4050200,2.738326
4050300,2.738332
4050400,2.738328
4050500,2.738311
4050600,2.738302
4050700,2.738309
4050800,2.738300
4050900,2.738287
4051000,2.738285
4051100,2.738281
4051200,2.738266
4051300,2.738268
4051400,2.738261
4051500,2.738257
4051600,2.738244
4051700,2.738235
4051800,2.738232
4051900,2.738230
4052000,2.738242
4052100,2.738234
4052200,2.738220
4052300,2.738205
4052400,2.738193
4052500,2.738178
4052600,2.738169
4052700,2.738163
4052800,2.738145
4052900,2.738142
4053000,2.738133
4053100,2.738116
4053200,2.738115
4053300,2.738112
4053400,2.738118
4053500,2.738109
4053600,2.738113
4053700,2.738104
4053800,2.738110
4053900,2.738116
4054000,2.738129
# RESET at symbol 4054000
4054100,2.738204
4054200,2.738254
4054300,2.738296
4054400,2.738328
4054500,2.738359
4054600,2.738379
4054700,2.738409
4054800,2.738440
4054900,2.738452
4055000,2.738459
# RESET at symbol 4055000
4055100,2.738543
4055200,2.738594
4055300,2.738637
4055400,2.738670
4055500,2.738709
4055600,2.738745
4055700,2.738769
4055800,2.738795
4055900,2.738806
4056000,2.738824
4056100,2.738836
4056200,2.738852
4056300,2.738868
4056400,2.738873
4056500,2.738879
4056600,2.738891
4056700,2.738896
4056800,2.738906
4056900,2.738922
4057000,2.738933
4057100,2.738942
4057200,2.738963
4057300,2.738980
4057400,2.738984
4057500,2.738984
4057600,2.738983
4057700,2.738979
4057800,2.738986
4057900,2.738984
4058000,2.739001
4058100,2.739012
4058200,2.739015
4058300,2.739018
4058400,2.739027
4058500,2.739042
4058600,2.739058
4058700,2.739072
4058800,2.739080
4058900,2.739092
4059000,2.739099
4059100,2.739105
4059200,2.739121
4059300,2.739140
4059400,2.739132
4059500,2.739135
4059600,2.739144
4059700,2.739150
4059800,2.739152
4059900,2.739143
4060000,2.739153
4060100,2.739154
4060200,2.739166
4060300,2.739163
4060400,2.739159
4060500,2.739163
4060600,2.739176
4060700,2.739175
4060800,2.739164
4060900,2.739177
4061000,2.739173
4061100,2.739172
4061200,2.739176
4061300,2.739180
4061400,2.739191
4061500,2.739190
4061600,2.739203
4061700,2.739206
4061800,2.739213
4061900,2.739209
4062000,2.739217
4062100,2.739217
4062200,2.739209
4062300,2.739219
4062400,2.739226
4062500,2.739220
4062600,2.739243
4062700,2.739276
4062800,2.739284
4062900,2.739302
4063000,2.739323
4063100,2.739354
4063200,2.739368
4063300,2.739389
4063400,2.739410
4063500,2.739420
4063600,2.739447
4063700,2.739443
4063800,2.739445
4063900,2.739455
4064000,2.739457
4064100,2.739457
4064200,2.739454
4064300,2.739454
4064400,2.739451
4064500,2.739447
4064600,2.739457
4064700,2.739461
4064800,2.739473
4064900,2.739459
4065000,2.739462
4065100,2.739468
4065200,2.739467
4065300,2.739484
4065400,2.739496
4065500,2.739501
4065600,2.739506
4065700,2.739506
4065800,2.739496
4065900,2.739486
4066000,2.739481
4066100,2.739481
4066200,2.739487
4066300,2.739479
4066400,2.739471
4066500,2.739478
4066600,2.739474
4066700,2.739477
4066800,2.739472
4066900,2.739466
4067000,2.739497
4067100,2.739501
4067200,2.739494
4067300,2.739489
4067400,2.739488
4067500,2.739507
4067600,2.739501
4067700,2.739493
4067800,2.739503
4067900,2.739498
4068000,2.739505
4068100,2.739501
4068200,2.739489
4068300,2.739485
4068400,2.739474
4068500,2.739471
4068600,2.739472
4068700,2.739470
4068800,2.739457
4068900,2.739454
4069000,2.739440
4069100,2.739442
4069200,2.739451
4069300,2.739442
4069400,2.739431
4069500,2.739427
4069600,2.739427
4069700,2.739418
4069800,2.739423
4069900,2.739416
4070000,2.739412
4070100,2.739406
4070200,2.739397
4070300,2.739406
4070400,2.739407
4070500,2.739418
4070600,2.739435
4070700,2.739436
4070800,2.739450
4070900,2.739460
4071000,2.739442
4071100,2.739443
4071200,2.739435
4071300,2.739443
4071400,2.739451
4071500,2.739461
4071600,2.739471
4071700,2.739469
4071800,2.739472
4071900,2.739477
4072000,2.739486
4072100,2.739474
4072200,2.739485
4072300,2.739489
4072400,2.739491
4072500,2.739495
4072600,2.739494
4072700,2.739495
4072800,2.739490
4072900,2.739476
4073000,2.739463
4073100,2.739461
4073200,2.739455
4073300,2.739452
4073400,2.739454
4073500,2.739451
4073600,2.739450
4073700,2.739452
4073800,2.739454
4073900,2.739452
4074000,2.739455
4074100,2.739470
4074200,2.739478
4074300,2.739488
4074400,2.739477
4074500,2.739481
4074600,2.739483
4074700,2.739477
4074800,2.739482
4074900,2.739479
4075000,2.739479
4075100,2.739476
4075200,2.739481
4075300,2.739476
4075400,2.739469
4075500,2.739463
4075600,2.739453
4075700,2.739442
4075800,2.739429
4075900,2.739442
4076000,2.739436
4076100,2.739437
4076200,2.739436
4076300,2.739428
4076400,2.739423
4076500,2.739415
4076600,2.739417
4076700,2.739420
4076800,2.739417
4076900,2.739411
4077000,2.739400
4077100,2.739395
4077200,2.739383
4077300,2.739376
4077400,2.739370
4077500,2.739360
4077600,2.739359
4077700,2.739353
4077800,2.739348
4077900,2.739328
4078000,2.739322
4078100,2.739327
4078200,2.739322
4078300,2.739318
4078400,2.739308
4078500,2.739293
4078600,2.739284
4078700,2.739275
4078800,2.739263
4078900,2.739250
4079000,2.739239
4079100,2.739243
4079200,2.739228
4079300,2.739222
4079400,2.739222
4079500,2.739211
4079600,2.739195
4079700,2.739177
4079800,2.739174
4079900,2.739168
4080000,2.739168
4080100,2.739156
4080200,2.739139
4080300,2.739134
4080400,2.739113
4080500,2.739102
4080600,2.739089
4080700,2.739080
4080800,2.739068
4080900,2.739055
4081000,2.739051
4081100,2.739026
4081200,2.739006
4081300,2.738981
4081400,2.738980
4081500,2.738981
4081600,2.738967
4081700,2.738964
4081800,2.738951
4081900,2.738947
4082000,2.738937
4082100,2.738937
4082200,2.738922
4082300,2.738914
4082400,2.738898
4082500,2.738883
4082600,2.738880
4082700,2.738886
4082800,2.738884
4082900,2.738901
4083000,2.738896
4083100,2.738889
4083200,2.738885
4083300,2.738874
4083400,2.738857
4083500,2.738852
4083600,2.738846
4083700,2.738835
4083800,2.738830
4083900,2.738829
4084000,2.738812
4084100,2.738804
4084200,2.738793
4084300,2.738786
4084400,2.738789
4084500,2.738786
4084600,2.738778
4084700,2.738773
4084800,2.738776
4084900,2.738769
4085000,2.738765
4085100,2.738759
4085200,2.738773
4085300,2.738763
4085400,2.738748
4085500,2.738731
4085600,2.738718
4085700,2.738708
4085800,2.738708
4085900,2.738695
4086000,2.738682
4086100,2.738670
4086200,2.738662
4086300,2.738661
4086400,2.738644
4086500,2.738645
4086600,2.738653
4086700,2.738657
4086800,2.738657
4086900,2.738636
4087000,2.738613
4087100,2.738600
4087200,2.738605
4087300,2.738610
4087400,2.738591
4087500,2.738584
4087600,2.738584
4087700,2.738603
4087800,2.738601
4087900,2.738623
4088000,2.738632
4088100,2.738625
4088200,2.738606
4088300,2.738578
4088400,2.738565
4088500,2.738551
4088600,2.738538
4088700,2.738523
4088800,2.738531
4088900,2.738515
4089000,2.738495
4089100,2.738476
4089200,2.738464
4089300,2.738466
4089400,2.738458
4089500,2.738457
4089600,2.738453
4089700,2.738453
4089800,2.738451
4089900,2.738445
4090000,2.738446
# RESET at symbol 4090000
4090100,2.738522
4090200,2.738579
4090300,2.738623
4090400,2.738657
4090500,2.738697
4090600,2.738705
4090700,2.738684
4090800,2.738699
4090900,2.738715
4091000,2.738751
# RESET at symbol 4091000
4091100,2.738826
4091200,2.738867
4091300,2.738903
4091400,2.738939
4091500,2.738985
4091600,2.739001
4091700,2.739007
4091800,2.739025
4091900,2.739047
4092000,2.739063
4092100,2.739071
4092200,2.739089
4092300,2.739094
4092400,2.739105
4092500,2.739115
4092600,2.739118
4092700,2.739130
4092800,2.739150
4092900,2.739151
4093000,2.739139
4093100,2.739147
4093200,2.739158
4093300,2.739168
4093400,2.739172
4093500,2.739190
4093600,2.739204
4093700,2.739216
4093800,2.739218
4093900,2.739211
4094000,2.739207
4094100,2.739233
4094200,2.739246
4094300,2.739251
4094400,2.739267
4094500,2.739282
4094600,2.739289
4094700,2.739296
4094800,2.739304
4094900,2.739309
4095000,2.739325
4095100,2.739331
4095200,2.739351
4095300,2.739346
4095400,2.739344
4095500,2.739363
4095600,2.739372
4095700,2.739360
4095800,2.739352
4095900,2.739358
4096000,2.739352
4096100,2.739354
4096200,2.739363
4096300,2.739380
4096400,2.739379
4096500,2.739370
4096600,2.739359
4096700,2.739364
4096800,2.739373
4096900,2.739387
4097000,2.739396
4097100,2.739401
4097200,2.739409
4097300,2.739414
4097400,2.739416
4097500,2.739413
4097600,2.739431
4097700,2.739440
4097800,2.739464
4097900,2.739457
4098000,2.739473
4098100,2.739508
4098200,2.739520
4098300,2.739529
4098400,2.739539
4098500,2.739551
4098600,2.739589
4098700,2.739629
4098800,2.739638
4098900,2.739627
4099000,2.739626
4099100,2.739660
4099200,2.739705
4099300,2.739737
4099400,2.739749
4099500,2.739767
4099600,2.739758
4099700,2.739767
4099800,2.739779
4099900,2.739798
4100000,2.739816
4100100,2.739821
4100200,2.739824
4100300,2.739847
4100400,2.739860
4100500,2.739870
4100600,2.739879
4100700,2.739902
4100800,2.739913
4100900,2.739922
4101000,2.739938
4101100,2.739938
4101200,2.739938
4101300,2.739933
4101400,2.739976
4101500,2.739989
4101600,2.740031
4101700,2.740064
4101800,2.740098
4101900,2.740117
4102000,2.740170
4102100,2.740181
4102200,2.740221
4102300,2.740219
4102400,2.740289
4102500,2.740314
4102600,2.740316
4102700,2.740324
4102800,2.740334
4102900,2.740377
4103000,2.740406
4103100,2.740406
4103200,2.740411
4103300,2.740426
4103400,2.740418
4103500,2.740422
4103600,2.740417
4103700,2.740417
4103800,2.740418
4103900,2.740419
4104000,2.740417
4104100,2.740437
4104200,2.740435
4104300,2.740449
4104400,2.740463
4104500,2.740473
4104600,2.740531
4104700,2.740513
4104800,2.740519
4104900,2.740596
4105000,2.740656
# RESET at symbol 4105000
4105100,2.740753
4105200,2.740807
4105300,2.740833
4105400,2.740867
4105500,2.740865
4105600,2.740896
4105700,2.740958
4105800,2.740998
4105900,2.741046
4106000,2.741073
# RESET at symbol 4106000
4106100,2.741158
4106200,2.741211
4106300,2.741233
4106400,2.741268
4106500,2.741328
4106600,2.741359
4106700,2.741380
4106800,2.741391
4106900,2.741397
4107000,2.741421
4107100,2.741459
4107200,2.741477
4107300,2.741501
4107400,2.741502
4107500,2.741496
4107600,2.741505
4107700,2.741505
4107800,2.741518
4107900,2.741503
4108000,2.741491
4108100,2.741481
4108200,2.741502
4108300,2.741513
4108400,2.741535
4108500,2.741552
4108600,2.741595
4108700,2.741640
4108800,2.741654
4108900,2.741658
4109000,2.741725
# RESET at symbol 4109000
4109100,2.741800
4109200,2.741843
4109300,2.741891
4109400,2.741941
4109500,2.741991
4109600,2.742026
4109700,2.742043
4109800,2.742068
4109900,2.742088
4110000,2.742109
# RESET at symbol 4110000
4110100,2.742183
4110200,2.742225
4110300,2.742260
4110400,2.742288
4110500,2.742308
4110600,2.742320
4110700,2.742347
4110800,2.742364
4110900,2.742367
4111000,2.742359
4111100,2.742368
4111200,2.742385
4111300,2.742428
4111400,2.742471
4111500,2.742509
4111600,2.742539
4111700,2.742563
4111800,2.742601
4111900,2.742622
4112000,2.742654
4112100,2.742700
4112200,2.742729
4112300,2.742757
4112400,2.742774
4112500,2.742799
4112600,2.742823
4112700,2.742844
4112800,2.742870
4112900,2.742899
4113000,2.742875
4113100,2.742840
4113200,2.742820
4113300,2.742787
4113400,2.742763
4113500,2.742740
4113600,2.742704
4113700,2.742664
4113800,2.742624
4113900,2.742588
4114000,2.742552
4114100,2.742560
4114200,2.742568
4114300,2.742568
4114400,2.742581
4114500,2.742651
4114600,2.742678
4114700,2.742703
4114800,2.742706
4114900,2.742725
4115000,2.742740
# RESET at symbol 4115000
4115100,2.742812
4115200,2.742859
4115300,2.742890
4115400,2.742913
4115500,2.742946
4115600,2.742970
4115700,2.742990
4115800,2.743016
4115900,2.743043
4116000,2.743067
# RESET at symbol 4116000
4116100,2.743142
4116200,2.743182
4116300,2.743216
4116400,2.743248
4116500,2.743281
4116600,2.743300
4116700,2.743323
4116800,2.743350
4116900,2.743374
4117000,2.743398
4117100,2.743410
4117200,2.743434
4117300,2.743445
4117400,2.743461
4117500,2.743480
4117600,2.743494
4117700,2.743511
4117800,2.743532
4117900,2.743555
4118000,2.743573
4118100,2.743589
4118200,2.743615
4118300,2.743637
4118400,2.743636
4118500,2.743656
4118600,2.743676
4118700,2.743689
4118800,2.743701
4118900,2.743710
4119000,2.743726
4119100,2.743744
4119200,2.743753
4119300,2.743764
4119400,2.743774
4119500,2.743795
4119600,2.743810
4119700,2.743825
4119800,2.743839
4119900,2.743855
4120000,2.743869
4120100,2.743886
4120200,2.743885
4120300,2.743891
4120400,2.743899
4120500,2.743895
4120600,2.743890
4120700,2.743888
4120800,2.743906
4120900,2.743906
4121000,2.743906
4121100,2.743917
4121200,2.743920
4121300,2.743927
4121400,2.743922
4121500,2.743923
4121600,2.743930
4121700,2.743926
4121800,2.743924
4121900,2.743930
4122000,2.743925
4122100,2.743941
4122200,2.743942
4122300,2.743937
4122400,2.743935
4122500,2.743936
4122600,2.743939
4122700,2.743948
4122800,2.743949
4122900,2.743953
4123000,2.743951
4123100,2.743951
4123200,2.743968
4123300,2.743959
4123400,2.743951
4123500,2.743945
4123600,2.743942
4123700,2.743947
4123800,2.743963
4123900,2.743961
4124000,2.743966
4124100,2.743968
4124200,2.743987
4124300,2.743988
4124400,2.743991
4124500,2.743981
4124600,2.743982
4124700,2.743978
4124800,2.743981
4124900,2.743982
4125000,2.743969
4125100,2.743968
4125200,2.743963
4125300,2.743965
4125400,2.743972
4125500,2.743975
4125600,2.743993
4125700,2.743997
4125800,2.744018
4125900,2.744007
4126000,2.743991
4126100,2.743981
4126200,2.743981
4126300,2.743970
4126400,2.743978
4126500,2.743966
4126600,2.743962
4126700,2.743954
4126800,2.743954
4126900,2.743954
4127000,2.743941
4127100,2.743939
4127200,2.743921
4127300,2.743917
4127400,2.743915
4127500,2.743905
4127600,2.743906
4127700,2.743889
4127800,2.743876
4127900,2.743879
4128000,2.743880
4128100,2.743857
4128200,2.743852
4128300,2.743832
4128400,2.743819
4128500,2.743837
4128600,2.743838
4128700,2.743831
4128800,2.743825
4128900,2.743806
4129000,2.743782
4129100,2.743773
4129200,2.743763
4129300,2.743752
4129400,2.743749
4129500,2.743742
4129600,2.743749
4129700,2.743750
4129800,2.743745
4129900,2.743745
4130000,2.743742
4130100,2.743755
4130200,2.743739
4130300,2.743742
4130400,2.743723
4130500,2.743717
4130600,2.743713
4130700,2.743704
4130800,2.743705
4130900,2.743698
4131000,2.743694
4131100,2.743691
4131200,2.743678
4131300,2.743666
4131400,2.743648
4131500,2.743643
4131600,2.743658
4131700,2.743658
4131800,2.743657
4131900,2.743644
4132000,2.743616
4132100,2.743607
4132200,2.743608
4132300,2.743582
4132400,2.743587
4132500,2.743586
4132600,2.743590
4132700,2.743580
4132800,2.743568
4132900,2.743569
4133000,2.743556
4133100,2.743540
4133200,2.743530
4133300,2.743522
4133400,2.743521
4133500,2.743515
4133600,2.743536
4133700,2.743538
4133800,2.743542
4133900,2.743536
4134000,2.743528
4134100,2.743524
4134200,2.743509
4134300,2.743495
4134400,2.743493
4134500,2.743500
4134600,2.743504
4134700,2.743499
4134800,2.743489
4134900,2.743489
4135000,2.743482
4135100,2.743475
4135200,2.743467
4135300,2.743466
4135400,2.743471
4135500,2.743477
4135600,2.743453
4135700,2.743444
4135800,2.743442
4135900,2.743419
4136000,2.743413
4136100,2.743412
4136200,2.743402
4136300,2.743391
4136400,2.743369
4136500,2.743335
4136600,2.743305
4136700,2.743306
4136800,2.743299
4136900,2.743294
4137000,2.743305
4137100,2.743304
4137200,2.743296
4137300,2.743297
4137400,2.743297
4137500,2.743300
4137600,2.743297
4137700,2.743300
4137800,2.743300
4137900,2.743308
4138000,2.743304
# RESET at symbol 4138000
4138100,2.743372
4138200,2.743423
4138300,2.743465
4138400,2.743486
4138500,2.743513
4138600,2.743538
4138700,2.743557
4138800,2.743581
4138900,2.743571
4139000,2.743581
# RESET at symbol 4139000
4139100,2.743657
4139200,2.743699
4139300,2.743741
4139400,2.743780
4139500,2.743792
4139600,2.743819
4139700,2.743819
4139800,2.743839
4139900,2.743856
4140000,2.743894
4140100,2.743909
4140200,2.743937
4140300,2.743969
4140400,2.743981
4140500,2.744021
4140600,2.744040
4140700,2.744055
4140800,2.744074
4140900,2.744090
4141000,2.744107
4141100,2.744128
4141200,2.744141
4141300,2.744167
4141400,2.744180
4141500,2.744195
4141600,2.744212
4141700,2.744226
4141800,2.744242
4141900,2.744249
4142000,2.744262
4142100,2.744276
4142200,2.744282
4142300,2.744284
4142400,2.744281
4142500,2.744273
4142600,2.744287
4142700,2.744304
4142800,2.744327
4142900,2.744338
4143000,2.744355
4143100,2.744365
4143200,2.744383
4143300,2.744404
4143400,2.744423
4143500,2.744434
4143600,2.744446
4143700,2.744468
4143800,2.744479
4143900,2.744493
4144000,2.744488
4144100,2.744492
4144200,2.744485
4144300,2.744498
4144400,2.744510
4144500,2.744512
4144600,2.744517
4144700,2.744528
4144800,2.744523
4144900,2.744528
4145000,2.744528
4145100,2.744532
4145200,2.744538
4145300,2.744540
4145400,2.744546
4145500,2.744548
4145600,2.744549
4145700,2.744552
4145800,2.744552
4145900,2.744553
4146000,2.744553
4146100,2.744551
4146200,2.744551
4146300,2.744560
4146400,2.744561
4146500,2.744572
4146600,2.744565
4146700,2.744566
4146800,2.744567
4146900,2.744572
4147000,2.744575
4147100,2.744571
4147200,2.744572
4147300,2.744595
4147400,2.744592
4147500,2.744596
4147600,2.744604
4147700,2.744606
4147800,2.744613
4147900,2.744606
4148000,2.744617
4148100,2.744615
4148200,2.744608
4148300,2.744604
4148400,2.744603
4148500,2.744598
4148600,2.744606
4148700,2.744606
4148800,2.744607
4148900,2.744614
4149000,2.744612
4149100,2.744617
4149200,2.744624
4149300,2.744625
4149400,2.744651
4149500,2.744654
4149600,2.744647
4149700,2.744672
4149800,2.744683
4149900,2.744686
4150000,2.744688
4150100,2.744700
4150200,2.744702
4150300,2.744699
4150400,2.744693
4150500,2.744694
4150600,2.744694
4150700,2.744687
4150800,2.744689
4150900,2.744678
4151000,2.744672
4151100,2.744659
4151200,2.744645
4151300,2.744635
4151400,2.744634
4151500,2.744637
4151600,2.744637
4151700,2.744639
4151800,2.744641
4151900,2.744642
4152000,2.744649
4152100,2.744645
4152200,2.744648
4152300,2.744653
4152400,2.744661
4152500,2.744665
4152600,2.744666
4152700,2.744662
4152800,2.744664
4152900,2.744660
4153000,2.744654
4153100,2.744649
4153200,2.744649
4153300,2.744656
4153400,2.744663
4153500,2.744662
4153600,2.744659
4153700,2.744650
4153800,2.744651
4153900,2.744653
4154000,2.744654
4154100,2.744653
4154200,2.744652
4154300,2.744647
4154400,2.744646
4154500,2.744639
4154600,2.744628
4154700,2.744623
4154800,2.744621
4154900,2.744619
4155000,2.744614
4155100,2.744599
4155200,2.744584
4155300,2.744591
4155400,2.744575
4155500,2.744563
4155600,2.744556
4155700,2.744549
4155800,2.744532
4155900,2.744548
4156000,2.744557
4156100,2.744538
4156200,2.744516
4156300,2.744510
4156400,2.744500
4156500,2.744496
4156600,2.744485
4156700,2.744483
4156800,2.744485
4156900,2.744498
4157000,2.744509
4157100,2.744508
4157200,2.744511
4157300,2.744501
4157400,2.744478
4157500,2.744475
4157600,2.744468
4157700,2.744441
4157800,2.744442
4157900,2.744445
4158000,2.744445
4158100,2.744450
4158200,2.744471
4158300,2.744457
4158400,2.744459
4158500,2.744450
4158600,2.744453
4158700,2.744445
4158800,2.744436
4158900,2.744425
4159000,2.744428
4159100,2.744413
4159200,2.744406
4159300,2.744404
4159400,2.744397
4159500,2.744401
4159600,2.744392
4159700,2.744390
4159800,2.744384
4159900,2.744376
4160000,2.744369
4160100,2.744375
4160200,2.744358
4160300,2.744347
4160400,2.744343
4160500,2.744337
4160600,2.744338
4160700,2.744332
4160800,2.744322
4160900,2.744308
4161000,2.744301
4161100,2.744298
4161200,2.744306
4161300,2.744304
4161400,2.744299
4161500,2.744290
4161600,2.744290
4161700,2.744294
4161800,2.744289
4161900,2.744275
4162000,2.744260
4162100,2.744259
4162200,2.744263
4162300,2.744253
4162400,2.744247
4162500,2.744233
4162600,2.744231
4162700,2.744237
4162800,2.744232
4162900,2.744220
4163000,2.744220
4163100,2.744217
4163200,2.744210
4163300,2.744213
4163400,2.744206
4163500,2.744196
4163600,2.744201
4163700,2.744202
4163800,2.744211
4163900,2.744212
4164000,2.744199
4164100,2.744174
4164200,2.744164
4164300,2.744146
4164400,2.744138
4164500,2.744127
4164600,2.744115
4164700,2.744100
4164800,2.744089
4164900,2.744078
4165000,2.744065
4165100,2.744055
4165200,2.744046
4165300,2.744042
4165400,2.744039
4165500,2.744038
4165600,2.744024
4165700,2.744011
4165800,2.743996
4165900,2.743993
4166000,2.743984
4166100,2.743982
4166200,2.743982
4166300,2.743973
4166400,2.743967
4166500,2.743991
4166600,2.743987
4166700,2.743983
4166800,2.743969
4166900,2.743969
4167000,2.743958
4167100,2.743945
4167200,2.743944
4167300,2.743948
4167400,2.743935
4167500,2.743922
4167600,2.743901
4167700,2.743891
4167800,2.743878
4167900,2.743874
4168000,2.743865
4168100,2.743854
4168200,2.743860
4168300,2.743849
4168400,2.743851
4168500,2.743848
4168600,2.743842
4168700,2.743841
4168800,2.743832
4168900,2.743823
4169000,2.743812
4169100,2.743812
4169200,2.743796
4169300,2.743799
4169400,2.743784
4169500,2.743768
4169600,2.743770
4169700,2.743758
4169800,2.743746
4169900,2.743732
4170000,2.743736
4170100,2.743726
4170200,2.743706
4170300,2.743683
4170400,2.743674
4170500,2.743678
4170600,2.743683
4170700,2.743676
4170800,2.743658
4170900,2.743655
4171000,2.743668
4171100,2.743662
4171200,2.743658
4171300,2.743652
4171400,2.743655
4171500,2.743651
4171600,2.743639
4171700,2.743619
4171800,2.743615
4171900,2.743608
4172000,2.743599
4172100,2.743603
4172200,2.743595
4172300,2.743588
4172400,2.743576
4172500,2.743581
4172600,2.743583
4172700,2.743582
4172800,2.743585
4172900,2.743585
4173000,2.743569
4173100,2.743562
4173200,2.743545
4173300,2.743525
4173400,2.743514
4173500,2.743510
4173600,2.743493
4173700,2.743477
4173800,2.743459
4173900,2.743453
4174000,2.743458
4174100,2.743455
4174200,2.743466
4174300,2.743461
4174400,2.743462
4174500,2.743447
4174600,2.743443
4174700,2.743437
4174800,2.743435
4174900,2.743427
4175000,2.743425
4175100,2.743406
4175200,2.743405
4175300,2.743403
4175400,2.743401
4175500,2.743395
4175600,2.743388
4175700,2.743395
4175800,2.743384
4175900,2.743391
4176000,2.743382
4176100,2.743374
4176200,2.743363
4176300,2.743352
4176400,2.743349
4176500,2.743348
4176600,2.743335
4176700,2.743315
4176800,2.743314
4176900,2.743316
4177000,2.743310
4177100,2.743299
4177200,2.743289
4177300,2.743284
4177400,2.743291
4177500,2.743281
4177600,2.743271
4177700,2.743266
4177800,2.743261
4177900,2.743245
4178000,2.743257
4178100,2.743276
4178200,2.743273
4178300,2.743265
4178400,2.743254
4178500,2.743253
4178600,2.743252
4178700,2.743242
4178800,2.743230
4178900,2.743237
4179000,2.743227
4179100,2.743212
4179200,2.743200
4179300,2.743192
4179400,2.743190
4179500,2.743188
4179600,2.743181
4179700,2.743179
4179800,2.743179
4179900,2.743180
4180000,2.743186
4180100,2.743182
4180200,2.743193
4180300,2.743205
4180400,2.743222
4180500,2.743232
4180600,2.743221
4180700,2.743221
4180800,2.743216
4180900,2.743214
4181000,2.743208
4181100,2.743197
4181200,2.743196
4181300,2.743193
4181400,2.743196
4181500,2.743196
4181600,2.743185
4181700,2.743199
4181800,2.743195
4181900,2.743190
4182000,2.743183
4182100,2.743176
4182200,2.743174
4182300,2.743179
4182400,2.743179
4182500,2.743188
4182600,2.743193
4182700,2.743184
4182800,2.743175
4182900,2.743171
4183000,2.743156
4183100,2.743146
4183200,2.743135
4183300,2.743125
4183400,2.743115
4183500,2.743134
4183600,2.743124
4183700,2.743120
4183800,2.743114
4183900,2.743094
4184000,2.743084
4184100,2.743090
4184200,2.743090
4184300,2.743077
4184400,2.743082
4184500,2.743069
4184600,2.743057
4184700,2.743035
4184800,2.743018
4184900,2.743016
4185000,2.743014
4185100,2.742993
4185200,2.742981
4185300,2.742969
4185400,2.742962
4185500,2.742940
4185600,2.742919
4185700,2.742903
4185800,2.742884
4185900,2.742872
4186000,2.742858
4186100,2.742848
4186200,2.742817
4186300,2.742804
4186400,2.742795
4186500,2.742795
4186600,2.742789
4186700,2.742764
4186800,2.742754
4186900,2.742744
4187000,2.742741
4187100,2.742734
4187200,2.742725
4187300,2.742717
4187400,2.742722
4187500,2.742714
4187600,2.742710
4187700,2.742706
4187800,2.742714
4187900,2.742710
4188000,2.742701
4188100,2.742703
4188200,2.742695
4188300,2.742696
4188400,2.742688
4188500,2.742669
4188600,2.742665
4188700,2.742660
4188800,2.742646
4188900,2.742634
4189000,2.742620
4189100,2.742604
4189200,2.742590
4189300,2.742588
4189400,2.742576
4189500,2.742565
4189600,2.742552
4189700,2.742552
4189800,2.742540
4189900,2.742528
4190000,2.742522
4190100,2.742515
4190200,2.742497
4190300,2.742486
4190400,2.742479
4190500,2.742466
4190600,2.742454
4190700,2.742438
4190800,2.742445
4190900,2.742444
4191000,2.742424
4191100,2.742413
4191200,2.742397
4191300,2.742384
4191400,2.742368
4191500,2.742359
4191600,2.742350
4191700,2.742350
4191800,2.742346
4191900,2.742338
4192000,2.742337
4192100,2.742321
4192200,2.742309
4192300,2.742304
4192400,2.742297
4192500,2.742292
4192600,2.742279
4192700,2.742269
4192800,2.742259
4192900,2.742257
4193000,2.742244
4193100,2.742239
4193200,2.742228
4193300,2.742224
4193400,2.742219
4193500,2.742213
4193600,2.742197
4193700,2.742192
4193800,2.742191
4193900,2.742183
