n_simbolos_processados,comprimento_medio_progressivo
4865400,1.959508
4865500,1.959503
4865600,1.959501
4865700,1.959512
4865800,1.959503
4865900,1.959506
4866000,1.959504
4866100,1.959508
4866200,1.959512
4866300,1.959512
4866400,1.959525
4866500,1.959529
4866600,1.959537
4866700,1.959541
4866800,1.959543
4866900,1.959540
4867000,1.959540
4867100,1.959533
4867200,1.959526
4867300,1.959523
4867400,1.959519
4867500,1.959514
4867600,1.959522
4867700,1.959532
4867800,1.959536
4867900,1.959543
4868000,1.959537
4868100,1.959540
4868200,1.959539
4868300,1.959535
4868400,1.959543
4868500,1.959534
4868600,1.959529
4868700,1.959529
4868800,1.959529
4868900,1.959524
4869000,1.959531
4869100,1.959527
4869200,1.959522
4869300,1.959520
4869400,1.959519
4869500,1.959517
4869600,1.959523
4869700,1.959521
4869800,1.959520
4869900,1.959525
4870000,1.959522
4870100,1.959516
4870200,1.959529
4870300,1.959533
4870400,1.959536
4870500,1.959536
4870600,1.959536
4870700,1.959545
4870800,1.959551
4870900,1.959553
4871000,1.959553
4871100,1.959550
4871200,1.959540
4871300,1.959538
4871400,1.959530
4871500,1.959529
4871600,1.959534
4871700,1.959528
4871800,1.959527
4871900,1.959524
4872000,1.959520
4872100,1.959521
4872200,1.959519
4872300,1.959517
4872400,1.959512
4872500,1.959509
4872600,1.959502
4872700,1.959498
4872800,1.959492
4872900,1.959489
4873000,1.959490
4873100,1.959492
4873200,1.959493
4873300,1.959488
4873400,1.959493
4873500,1.959503
4873600,1.959509
4873700,1.959513
4873800,1.959516
4873900,1.959517
4874000,1.959519
4874100,1.959529
4874200,1.959527
4874300,1.959532
4874400,1.959528
4874500,1.959525
4874600,1.959531
4874700,1.959531
4874800,1.959526
4874900,1.959535
4875000,1.959533
4875100,1.959541
4875200,1.959547
4875300,1.959556
4875400,1.959556
4875500,1.959555
4875600,1.959550
4875700,1.959549
4875800,1.959552
4875900,1.959549
4876000,1.959549
4876100,1.959543
4876200,1.959540
4876300,1.959538
4876400,1.959541
4876500,1.959532
4876600,1.959531
4876700,1.959525
4876800,1.959525
4876900,1.959524
4877000,1.959517
4877100,1.959513
4877200,1.959513
4877300,1.959517
4877400,1.959512
4877500,1.959506
4877600,1.959505
4877700,1.959503
4877800,1.959508
4877900,1.959504
4878000,1.959504
4878100,1.959508
4878200,1.959506
4878300,1.959501
4878400,1.959502
4878500,1.959501
4878600,1.959499
4878700,1.959497
4878800,1.959504
4878900,1.959509
4879000,1.959507
4879100,1.959502
4879200,1.959505
4879300,1.959504
4879400,1.959499
4879500,1.959502
4879600,1.959499
4879700,1.959499
4879800,1.959502
4879900,1.959503
4880000,1.959499
4880100,1.959499
4880200,1.959506
4880300,1.959508
4880400,1.959506
4880500,1.959503
4880600,1.959497
4880700,1.959494
4880800,1.959491
4880900,1.959496
4881000,1.959496
4881100,1.959498
4881200,1.959497
4881300,1.959495
4881400,1.959499
4881500,1.959502
4881600,1.959503
4881700,1.959510
4881800,1.959509
4881900,1.959515
4882000,1.959512
4882100,1.959517
4882200,1.959516
4882300,1.959513
4882400,1.959519
4882500,1.959520
4882600,1.959516
4882700,1.959516
4882800,1.959512
4882900,1.959507
4883000,1.959529
4883100,1.959524
4883200,1.959515
4883300,1.959509
4883400,1.959507
4883500,1.959505
4883600,1.959503
4883700,1.959505
4883800,1.959502
4883900,1.959502
4884000,1.959496
4884100,1.959491
4884200,1.959488
4884300,1.959482
4884400,1.959478
4884500,1.959478
4884600,1.959477
4884700,1.959474
4884800,1.959468
4884900,1.959470
4885000,1.959472
4885100,1.959470
4885200,1.959464
4885300,1.959457
4885400,1.959455
4885500,1.959455
4885600,1.959451
4885700,1.959442
4885800,1.959438
4885900,1.959438
4886000,1.959437
4886100,1.959429
4886200,1.959424
4886300,1.959418
4886400,1.959412
4886500,1.959406
4886600,1.959405
4886700,1.959403
4886800,1.959397
4886900,1.959396
4887000,1.959393
4887100,1.959384
4887200,1.959377
4887300,1.959376
4887400,1.959370
4887500,1.959376
4887600,1.959376
4887700,1.959370
4887800,1.959366
4887900,1.959372
4888000,1.959365
4888100,1.959365
4888200,1.959368
4888300,1.959365
4888400,1.959359
4888500,1.959357
4888600,1.959357
4888700,1.959381
4888800,1.959389
4888900,1.959391
4889000,1.959395
4889100,1.959406
4889200,1.959410
4889300,1.959405
4889400,1.959407
4889500,1.959402
4889600,1.959404
4889700,1.959404
4889800,1.959402
4889900,1.959406
4890000,1.959402
4890100,1.959399
4890200,1.959402
4890300,1.959402
4890400,1.959399
4890500,1.959396
4890600,1.959392
4890700,1.959392
4890800,1.959388
4890900,1.959384
4891000,1.959380
4891100,1.959372
4891200,1.959369
4891300,1.959368
4891400,1.959364
4891500,1.959356
4891600,1.959352
4891700,1.959351
4891800,1.959347
4891900,1.959346
4892000,1.959343
4892100,1.959340
4892200,1.959334
4892300,1.959332
4892400,1.959330
4892500,1.959328
4892600,1.959325
4892700,1.959322
4892800,1.959318
4892900,1.959320
4893000,1.959324
4893100,1.959323
4893200,1.959318
4893300,1.959316
4893400,1.959313
4893500,1.959314
4893600,1.959311
4893700,1.959310
4893800,1.959312
4893900,1.959306
4894000,1.959309
4894100,1.959304
4894200,1.959294
4894300,1.959292
4894400,1.959292
4894500,1.959292
4894600,1.959303
4894700,1.959300
4894800,1.959298
4894900,1.959305
4895000,1.959304
4895100,1.959311
4895200,1.959308
4895300,1.959309
4895400,1.959301
4895500,1.959292
4895600,1.959286
4895700,1.959286
4895800,1.959283
4895900,1.959283
4896000,1.959276
4896100,1.959269
4896200,1.959271
4896300,1.959268
4896400,1.959263
4896500,1.959260
4896600,1.959258
4896700,1.959253
4896800,1.959250
4896900,1.959251
4897000,1.959248
4897100,1.959248
4897200,1.959243
4897300,1.959238
4897400,1.959230
4897500,1.959226
4897600,1.959229
4897700,1.959227
4897800,1.959228
4897900,1.959232
4898000,1.959229
4898100,1.959221
4898200,1.959218
4898300,1.959213
4898400,1.959209
4898500,1.959207
4898600,1.959203
4898700,1.959198
4898800,1.959199
4898900,1.959200
4899000,1.959206
4899100,1.959206
4899200,1.959213
4899300,1.959216
4899400,1.959216
4899500,1.959217
4899600,1.959213
4899700,1.959214
4899800,1.959212
4899900,1.959201
4900000,1.959201
4900100,1.959197
4900200,1.959188
4900300,1.959185
4900400,1.959180
4900500,1.959178
4900600,1.959174
4900700,1.959179
4900800,1.959181
4900900,1.959181
4901000,1.959177
4901100,1.959175
4901200,1.959179
4901300,1.959176
4901400,1.959171
4901500,1.959164
4901600,1.959159
4901700,1.959155
4901800,1.959145
4901900,1.959145
4902000,1.959142
4902100,1.959139
4902200,1.959140
4902300,1.959137
4902400,1.959135
4902500,1.959141
4902600,1.959156
4902700,1.959160
4902800,1.959163
4902900,1.959165
4903000,1.959172
4903100,1.959172
4903200,1.959163
4903300,1.959166
4903400,1.959172
4903500,1.959181
4903600,1.959179
4903700,1.959184
4903800,1.959183
4903900,1.959192
4904000,1.959194
4904100,1.959191
4904200,1.959190
4904300,1.959191
4904400,1.959185
4904500,1.959191
4904600,1.959188
4904700,1.959194
4904800,1.959201
4904900,1.959201
4905000,1.959199
4905100,1.959198
4905200,1.959194
4905300,1.959187
4905400,1.959185
4905500,1.959180
4905600,1.959182
4905700,1.959179
4905800,1.959169
4905900,1.959162
4906000,1.959158
4906100,1.959157
4906200,1.959162
4906300,1.959165
4906400,1.959162
4906500,1.959164
4906600,1.959162
4906700,1.959162
4906800,1.959159
4906900,1.959156
4907000,1.959153
4907100,1.959150
4907200,1.959150
4907300,1.959154
4907400,1.959156
4907500,1.959149
4907600,1.959141
4907700,1.959136
4907800,1.959139
4907900,1.959144
4908000,1.959142
4908100,1.959140
4908200,1.959139
4908300,1.959134
4908400,1.959137
4908500,1.959134
4908600,1.959133
4908700,1.959130
4908800,1.959130
4908900,1.959133
4909000,1.959134
4909100,1.959131
4909200,1.959133
4909300,1.959129
4909400,1.959133
4909500,1.959136
4909600,1.959142
4909700,1.959140
4909800,1.959141
4909900,1.959139
4910000,1.959139
4910100,1.959138
4910200,1.959139
4910300,1.959134
4910400,1.959135
4910500,1.959132
4910600,1.959125
4910700,1.959123
4910800,1.959123
4910900,1.959132
4911000,1.959129
4911100,1.959128
4911200,1.959122
4911300,1.959119
4911400,1.959115
4911500,1.959120
4911600,1.959117
4911700,1.959118
4911800,1.959115
4911900,1.959110
4912000,1.959103
4912100,1.959106
4912200,1.959102
4912300,1.959102
4912400,1.959103
4912500,1.959099
4912600,1.959100
4912700,1.959093
4912800,1.959090
4912900,1.959094
4913000,1.959094
4913100,1.959094
4913200,1.959102
4913300,1.959093
4913400,1.959092
4913500,1.959088
4913600,1.959087
4913700,1.959087
4913800,1.959085
4913900,1.959078
4914000,1.959077
4914100,1.959072
4914200,1.959081
4914300,1.959080
4914400,1.959068
4914500,1.959061
4914600,1.959071
4914700,1.959065
4914800,1.959063
4914900,1.959068
4915000,1.959064
4915100,1.959060
4915200,1.959061
4915300,1.959057
4915400,1.959064
4915500,1.959061
4915600,1.959060
4915700,1.959054
4915800,1.959055
4915900,1.959052
4916000,1.959055
4916100,1.959050
4916200,1.959047
4916300,1.959046
4916400,1.959044
4916500,1.959050
4916600,1.959049
4916700,1.959046
4916800,1.959039
4916900,1.959033
4917000,1.959027
4917100,1.959026
4917200,1.959019
4917300,1.959015
4917400,1.959017
4917500,1.959018
4917600,1.959016
4917700,1.959018
4917800,1.959013
4917900,1.959010
4918000,1.959006
4918100,1.959004
4918200,1.959000
4918300,1.958991
4918400,1.958987
4918500,1.958980
4918600,1.958974
4918700,1.958968
4918800,1.958967
4918900,1.958964
4919000,1.958959
4919100,1.958953
4919200,1.958944
4919300,1.958936
4919400,1.958930
4919500,1.958926
4919600,1.958929
4919700,1.958921
4919800,1.958918
4919900,1.958920
4920000,1.958920
4920100,1.958920
4920200,1.958917
4920300,1.958914
4920400,1.958920
4920500,1.958913
4920600,1.958915
4920700,1.958908
4920800,1.958904
4920900,1.958897
4921000,1.958891
4921100,1.958886
4921200,1.958881
4921300,1.958877
4921400,1.958873
4921500,1.958867
4921600,1.958862
4921700,1.958860
4921800,1.958854
4921900,1.958854
4922000,1.958862
4922100,1.958858
4922200,1.958859
4922300,1.958853
4922400,1.958848
4922500,1.958851
4922600,1.958854
4922700,1.958853
4922800,1.958866
4922900,1.958867
4923000,1.958875
4923100,1.958883
4923200,1.958890
4923300,1.958894
4923400,1.958890
4923500,1.958889
4923600,1.958901
4923700,1.958899
4923800,1.958896
4923900,1.958901
4924000,1.958900
4924100,1.958899
4924200,1.958898
4924300,1.958895
4924400,1.958897
4924500,1.958901
4924600,1.958896
4924700,1.958899
4924800,1.958894
4924900,1.958889
4925000,1.958889
4925100,1.958888
4925200,1.958889
4925300,1.958885
4925400,1.958887
4925500,1.958883
4925600,1.958880
4925700,1.958872
4925800,1.958875
4925900,1.958880
4926000,1.958877
4926100,1.958880
4926200,1.958880
4926300,1.958872
4926400,1.958869
4926500,1.958868
4926600,1.958870
4926700,1.958868
4926800,1.958868
4926900,1.958864
4927000,1.958864
4927100,1.958871
4927200,1.958868
4927300,1.958867
4927400,1.958869
4927500,1.958864
4927600,1.958863
4927700,1.958862
4927800,1.958868
4927900,1.958868
4928000,1.958890
4928100,1.958891
4928200,1.958899
4928300,1.958896
4928400,1.958897
4928500,1.958901
4928600,1.958900
4928700,1.958903
4928800,1.958901
4928900,1.958897
4929000,1.958894
4929100,1.958888
4929200,1.958886
4929300,1.958881
4929400,1.958874
4929500,1.958873
4929600,1.958867
4929700,1.958866
4929800,1.958858
4929900,1.958857
4930000,1.958860
4930100,1.958858
4930200,1.958862
4930300,1.958866
4930400,1.958868
4930500,1.958860
4930600,1.958855
4930700,1.958852
4930800,1.958852
4930900,1.958849
4931000,1.958847
4931100,1.958845
4931200,1.958839
4931300,1.958847
4931400,1.958843
4931500,1.958840
4931600,1.958837
4931700,1.958834
4931800,1.958827
4931900,1.958820
4932000,1.958811
4932100,1.958809
4932200,1.958805
4932300,1.958803
4932400,1.958804
4932500,1.958800
4932600,1.958800
4932700,1.958803
4932800,1.958798
4932900,1.958808
4933000,1.958806
4933100,1.958803
4933200,1.958802
4933300,1.958814
4933400,1.958829
4933500,1.958828
4933600,1.958824
4933700,1.958815
4933800,1.958811
4933900,1.958809
4934000,1.958815
4934100,1.958814
4934200,1.958814
4934300,1.958811
4934400,1.958813
4934500,1.958820
4934600,1.958824
4934700,1.958830
4934800,1.958838
4934900,1.958836
4935000,1.958833
4935100,1.958830
4935200,1.958833
4935300,1.958834
4935400,1.958834
4935500,1.958838
4935600,1.958836
4935700,1.958838
4935800,1.958844
4935900,1.958842
4936000,1.958845
4936100,1.958844
4936200,1.958851
4936300,1.958852
4936400,1.958858
4936500,1.958857
4936600,1.958849
4936700,1.958849
4936800,1.958843
4936900,1.958839
4937000,1.958835
4937100,1.958829
4937200,1.958823
4937300,1.958817
4937400,1.958816
4937500,1.958816
4937600,1.958828
4937700,1.958832
4937800,1.958834
4937900,1.958827
4938000,1.958827
4938100,1.958826
4938200,1.958832
4938300,1.958836
4938400,1.958847
4938500,1.958844
4938600,1.958843
4938700,1.958848
4938800,1.958848
4938900,1.958841
4939000,1.958837
4939100,1.958838
4939200,1.958828
4939300,1.958824
4939400,1.958827
4939500,1.958821
4939600,1.958812
4939700,1.958814
4939800,1.958814
4939900,1.958815
4940000,1.958816
4940100,1.958816
4940200,1.958809
4940300,1.958804
4940400,1.958805
4940500,1.958803
4940600,1.958797
4940700,1.958794
4940800,1.958791
4940900,1.958787
4941000,1.958781
4941100,1.958786
4941200,1.958783
4941300,1.958789
4941400,1.958792
4941500,1.958792
4941600,1.958791
4941700,1.958788
4941800,1.958779
4941900,1.958778
4942000,1.958772
4942100,1.958773
4942200,1.958770
4942300,1.958766
4942400,1.958766
4942500,1.958764
4942600,1.958762
4942700,1.958759
4942800,1.958755
4942900,1.958752
4943000,1.958747
4943100,1.958745
4943200,1.958745
4943300,1.958741
4943400,1.958742
4943500,1.958736
4943600,1.958729
4943700,1.958723
4943800,1.958721
4943900,1.958713
4944000,1.958708
4944100,1.958704
4944200,1.958702
4944300,1.958696
4944400,1.958689
4944500,1.958685
4944600,1.958683
4944700,1.958676
4944800,1.958672
4944900,1.958669
4945000,1.958664
4945100,1.958659
4945200,1.958655
4945300,1.958651
4945400,1.958646
4945500,1.958647
4945600,1.958639
4945700,1.958638
4945800,1.958645
4945900,1.958647
4946000,1.958646
4946100,1.958640
4946200,1.958641
4946300,1.958637
4946400,1.958630
4946500,1.958628
4946600,1.958627
4946700,1.958624
4946800,1.958629
4946900,1.958626
4947000,1.958628
4947100,1.958625
4947200,1.958624
4947300,1.958624
4947400,1.958626
4947500,1.958627
4947600,1.958622
4947700,1.958623
4947800,1.958617
4947900,1.958615
4948000,1.958613
4948100,1.958608
4948200,1.958603
4948300,1.958602
4948400,1.958592
4948500,1.958592
4948600,1.958587
4948700,1.958582
4948800,1.958581
4948900,1.958580
4949000,1.958575
4949100,1.958574
4949200,1.958573
4949300,1.958570
4949400,1.958567
4949500,1.958568
4949600,1.958566
4949700,1.958565
4949800,1.958561
4949900,1.958560
4950000,1.958562
4950100,1.958560
4950200,1.958562
4950300,1.958562
4950400,1.958560
4950500,1.958561
4950600,1.958558
4950700,1.958555
4950800,1.958551
4950900,1.958551
4951000,1.958546
4951100,1.958542
4951200,1.958541
4951300,1.958536
4951400,1.958540
4951500,1.958535
4951600,1.958532
4951700,1.958531
4951800,1.958526
4951900,1.958526
4952000,1.958521
4952100,1.958521
4952200,1.958522
4952300,1.958528
4952400,1.958526
4952500,1.958532
4952600,1.958536
4952700,1.958533
4952800,1.958527
4952900,1.958521
4953000,1.958516
4953100,1.958516
4953200,1.958515
4953300,1.958507
4953400,1.958509
4953500,1.958507
4953600,1.958507
4953700,1.958504
4953800,1.958506
4953900,1.958499
4954000,1.958490
4954100,1.958488
4954200,1.958486
4954300,1.958481
4954400,1.958471
4954500,1.958469
4954600,1.958461
4954700,1.958460
4954800,1.958453
4954900,1.958447
4955000,1.958438
4955100,1.958435
4955200,1.958434
4955300,1.958429
4955400,1.958424
4955500,1.958420
4955600,1.958421
4955700,1.958422
4955800,1.958419
4955900,1.958409
4956000,1.958405
4956100,1.958398
4956200,1.958400
4956300,1.958394
4956400,1.958391
4956500,1.958393
4956600,1.958390
4956700,1.958395
4956800,1.958396
4956900,1.958393
4957000,1.958395
4957100,1.958395
4957200,1.958401
4957300,1.958399
4957400,1.958391
4957500,1.958392
4957600,1.958394
4957700,1.958397
4957800,1.958401
4957900,1.958404
4958000,1.958405
4958100,1.958407
4958200,1.958409
4958300,1.958403
4958400,1.958399
4958500,1.958410
4958600,1.958408
4958700,1.958414
4958800,1.958423
4958900,1.958431
4959000,1.958437
4959100,1.958437
4959200,1.958431
4959300,1.958434
4959400,1.958427
4959500,1.958424
4959600,1.958429
4959700,1.958430
4959800,1.958427
4959900,1.958418
4960000,1.958416
4960100,1.958413
4960200,1.958416
4960300,1.958410
4960400,1.958423
4960500,1.958417
4960600,1.958415
4960700,1.958421
4960800,1.958422
4960900,1.958433
4961000,1.958430
4961100,1.958426
4961200,1.958420
4961300,1.958415
4961400,1.958410
4961500,1.958409
4961600,1.958403
4961700,1.958398
4961800,1.958392
4961900,1.958386
4962000,1.958387
4962100,1.958382
4962200,1.958385
4962300,1.958380
4962400,1.958375
4962500,1.958370
4962600,1.958364
4962700,1.958358
4962800,1.958354
4962900,1.958352
4963000,1.958345
4963100,1.958339
4963200,1.958336
4963300,1.958335
4963400,1.958328
4963500,1.958324
4963600,1.958321
4963700,1.958322
4963800,1.958320
4963900,1.958319
4964000,1.958313
4964100,1.958309
4964200,1.958308
4964300,1.958302
4964400,1.958294
4964500,1.958287
4964600,1.958287
4964700,1.958282
4964800,1.958273
4964900,1.958270
4965000,1.958266
4965100,1.958263
4965200,1.958266
4965300,1.958262
4965400,1.958265
4965500,1.958266
4965600,1.958264
4965700,1.958263
4965800,1.958261
4965900,1.958254
4966000,1.958248
4966100,1.958246
4966200,1.958243
4966300,1.958242
4966400,1.958242
4966500,1.958239
4966600,1.958235
4966700,1.958238
4966800,1.958234
4966900,1.958235
4967000,1.958226
4967100,1.958221
4967200,1.958216
4967300,1.958224
4967400,1.958220
4967500,1.958215
4967600,1.958210
4967700,1.958203
4967800,1.958203
4967900,1.958198
4968000,1.958188
4968100,1.958183
4968200,1.958177
4968300,1.958171
4968400,1.958160
4968500,1.958161
4968600,1.958156
4968700,1.958155
4968800,1.958146
4968900,1.958146
4969000,1.958138
4969100,1.958135
4969200,1.958140
4969300,1.958135
4969400,1.958133
4969500,1.958135
4969600,1.958136
4969700,1.958130
4969800,1.958127
4969900,1.958133
4970000,1.958135
4970100,1.958131
4970200,1.958131
4970300,1.958131
4970400,1.958125
4970500,1.958127
4970600,1.958118
4970700,1.958115
4970800,1.958121
4970900,1.958114
4971000,1.958117
4971100,1.958113
4971200,1.958111
4971300,1.958116
4971400,1.958113
4971500,1.958107
4971600,1.958101
4971700,1.958098
4971800,1.958091
4971900,1.958089
4972000,1.958094
4972100,1.958091
4972200,1.958092
4972300,1.958090
4972400,1.958079
4972500,1.958081
4972600,1.958075
4972700,1.958073
4972800,1.958064
4972900,1.958056
4973000,1.958053
4973100,1.958053
4973200,1.958043
4973300,1.958044
4973400,1.958046
4973500,1.958038
4973600,1.958037
4973700,1.958039
4973800,1.958045
4973900,1.958038
4974000,1.958044
4974100,1.958042
4974200,1.958038
4974300,1.958044
4974400,1.958039
4974500,1.958044
4974600,1.958040
4974700,1.958037
4974800,1.958029
4974900,1.958025
4975000,1.958019
4975100,1.958010
4975200,1.958013
4975300,1.958015
4975400,1.958014
4975500,1.958010
4975600,1.958010
4975700,1.958012
4975800,1.958007
4975900,1.958003
4976000,1.958004
4976100,1.958012
4976200,1.958008
4976300,1.958016
4976400,1.958013
4976500,1.958011
4976600,1.958007
4976700,1.958009
4976800,1.958002
4976900,1.957995
4977000,1.957992
4977100,1.957987
4977200,1.957989
4977300,1.957991
4977400,1.957982
4977500,1.957975
4977600,1.957976
4977700,1.957976
4977800,1.957971
4977900,1.957967
4978000,1.957964
4978100,1.957961
4978200,1.957960
4978300,1.957957
4978400,1.957966
4978500,1.957962
4978600,1.957960
4978700,1.957962
4978800,1.957956
4978900,1.957948
4979000,1.957954
4979100,1.957951
4979200,1.957947
4979300,1.957941
4979400,1.957940
4979500,1.957937
4979600,1.957933
4979700,1.957927
4979800,1.957928
4979900,1.957925
4980000,1.957928
4980100,1.957929
4980200,1.957927
4980300,1.957923
4980400,1.957915
4980500,1.957912
4980600,1.957910
4980700,1.957908
4980800,1.957905
4980900,1.957907
4981000,1.957907
4981100,1.957900
4981200,1.957894
4981300,1.957902
4981400,1.957898
4981500,1.957895
4981600,1.957895
4981700,1.957899
4981800,1.957896
4981900,1.957891
4982000,1.957893
4982100,1.957891
4982200,1.957889
4982300,1.957886
4982400,1.957883
4982500,1.957878
4982600,1.957876
4982700,1.957870
4982800,1.957870
4982900,1.957869
4983000,1.957865
4983100,1.957866
4983200,1.957863
4983300,1.957867
4983400,1.957869
4983500,1.957872
4983600,1.957872
4983700,1.957867
4983800,1.957865
4983900,1.957861
4984000,1.957863
4984100,1.957859
4984200,1.957855
4984300,1.957852
4984400,1.957846
4984500,1.957842
4984600,1.957834
4984700,1.957830
4984800,1.957835
4984900,1.957839
4985000,1.957838
4985100,1.957840
4985200,1.957836
4985300,1.957844
4985400,1.957837
4985500,1.957837
4985600,1.957835
4985700,1.957831
4985800,1.957832
4985900,1.957831
4986000,1.957830
4986100,1.957822
4986200,1.957822
4986300,1.957816
4986400,1.957810
4986500,1.957802
4986600,1.957796
4986700,1.957793
4986800,1.957788
4986900,1.957786
4987000,1.957785
4987100,1.957788
4987200,1.957789
4987300,1.957790
4987400,1.957784
4987500,1.957790
4987600,1.957791
4987700,1.957792
4987800,1.957789
4987900,1.957784
4988000,1.957782
4988100,1.957777
4988200,1.957775
4988300,1.957765
4988400,1.957765
4988500,1.957759
4988600,1.957759
4988700,1.957754
4988800,1.957749
4988900,1.957745
4989000,1.957743
4989100,1.957742
4989200,1.957734
4989300,1.957730
4989400,1.957723
4989500,1.957721
4989600,1.957717
4989700,1.957715
4989800,1.957715
4989900,1.957716
4990000,1.957714
4990100,1.957710
4990200,1.957708
4990300,1.957708
4990400,1.957719
4990500,1.957719
4990600,1.957716
4990700,1.957717
4990800,1.957713
4990900,1.957720
4991000,1.957717
4991100,1.957715
4991200,1.957716
4991300,1.957715
4991400,1.957711
4991500,1.957704
4991600,1.957706
4991700,1.957703
4991800,1.957701
4991900,1.957694
4992000,1.957692
4992100,1.957693
4992200,1.957703
4992300,1.957697
4992400,1.957696
4992500,1.957698
4992600,1.957695
4992700,1.957693
4992800,1.957694
4992900,1.957689
4993000,1.957685
4993100,1.957680
4993200,1.957678
4993300,1.957680
4993400,1.957678
4993500,1.957685
4993600,1.957690
4993700,1.957691
4993800,1.957688
4993900,1.957687
4994000,1.957684
4994100,1.957689
4994200,1.957692
4994300,1.957686
4994400,1.957688
4994500,1.957687
4994600,1.957688
4994700,1.957682
4994800,1.957675
4994900,1.957673
4995000,1.957673
4995100,1.957668
4995200,1.957659
4995300,1.957646
4995400,1.957644
4995500,1.957635
4995600,1.957628
4995700,1.957630
4995800,1.957628
4995900,1.957621
4996000,1.957623
4996100,1.957628
4996200,1.957622
4996300,1.957616
4996400,1.957613
4996500,1.957613
4996600,1.957608
4996700,1.957614
4996800,1.957617
4996900,1.957608
4997000,1.957602
4997100,1.957600
4997200,1.957595
4997300,1.957591
4997400,1.957590
4997500,1.957585
4997600,1.957579
4997700,1.957577
4997800,1.957582
4997900,1.957578
4998000,1.957580
4998100,1.957572
4998200,1.957572
4998300,1.957563
4998400,1.957563
4998500,1.957558
4998600,1.957558
4998700,1.957552
4998800,1.957539
4998900,1.957535
4999000,1.957521
4999100,1.957519
4999200,1.957519
4999300,1.957519
4999400,1.957513
4999500,1.957511
4999600,1.957506
4999700,1.957498
4999800,1.957491
4999900,1.957486
5000000,1.957484
5000100,1.957477
5000200,1.957472
5000300,1.957465
5000400,1.957462
5000500,1.957459
5000600,1.957456
5000700,1.957452
5000800,1.957443
5000900,1.957437
5001000,1.957434
5001100,1.957429
5001200,1.957430
5001300,1.957427
5001400,1.957427
5001500,1.957423
5001600,1.957425
5001700,1.957432
5001800,1.957435
5001900,1.957435
5002000,1.957431
5002100,1.957431
5002200,1.957428
5002300,1.957427
5002400,1.957428
5002500,1.957437
5002600,1.957440
5002700,1.957435
5002800,1.957432
5002900,1.957428
5003000,1.957434
5003100,1.957429
5003200,1.957423
5003300,1.957423
5003400,1.957421
5003500,1.957421
5003600,1.957424
5003700,1.957426
5003800,1.957430
5003900,1.957425
5004000,1.957425
5004100,1.957423
5004200,1.957417
5004300,1.957419
5004400,1.957415
5004500,1.957416
5004600,1.957416
5004700,1.957415
5004800,1.957414
5004900,1.957404
5005000,1.957402
5005100,1.957401
5005200,1.957403
5005300,1.957396
5005400,1.957394
5005500,1.957392
5005600,1.957396
5005700,1.957395
5005800,1.957395
5005900,1.957397
5006000,1.957396
5006100,1.957396
5006200,1.957398
5006300,1.957398
5006400,1.957399
5006500,1.957397
5006600,1.957403
5006700,1.957406
5006800,1.957409
5006900,1.957412
5007000,1.957415
5007100,1.957416
5007200,1.957419
5007300,1.957419
5007400,1.957423
5007500,1.957419
5007600,1.957416
5007700,1.957414
5007800,1.957416
5007900,1.957417
5008000,1.957423
5008100,1.957428
5008200,1.957428
5008300,1.957429
5008400,1.957424
5008500,1.957429
5008600,1.957430
5008700,1.957434
5008800,1.957439
5008900,1.957439
5009000,1.957442
5009100,1.957438
5009200,1.957437
5009300,1.957442
5009400,1.957432
5009500,1.957435
5009600,1.957433
5009700,1.957434
5009800,1.957435
5009900,1.957428
5010000,1.957435
5010100,1.957428
5010200,1.957429
5010300,1.957429
5010400,1.957439
5010500,1.957440
5010600,1.957440
5010700,1.957447
5010800,1.957450
5010900,1.957448
5011000,1.957453
5011100,1.957451
5011200,1.957449
5011300,1.957455
5011400,1.957450
5011500,1.957447
5011600,1.957454
5011700,1.957453
5011800,1.957452
5011900,1.957447
5012000,1.957448
5012100,1.957450
5012200,1.957449
5012300,1.957462
5012400,1.957461
5012500,1.957459
5012600,1.957450
5012700,1.957442
5012800,1.957436
5012900,1.957429
5013000,1.957423
5013100,1.957420
5013200,1.957423
5013300,1.957420
5013400,1.957418
5013500,1.957434
5013600,1.957434
5013700,1.957429
5013800,1.957426
5013900,1.957424
5014000,1.957421
5014100,1.957418
5014200,1.957413
5014300,1.957407
5014400,1.957406
5014500,1.957406
5014600,1.957408
5014700,1.957411
5014800,1.957404
5014900,1.957402
5015000,1.957394
5015100,1.957392
5015200,1.957392
5015300,1.957393
5015400,1.957405
5015500,1.957412
5015600,1.957408
5015700,1.957404
5015800,1.957412
5015900,1.957408
5016000,1.957408
5016100,1.957401
5016200,1.957398
5016300,1.957401
5016400,1.957397
5016500,1.957390
5016600,1.957386
5016700,1.957383
5016800,1.957387
5016900,1.957380
5017000,1.957376
5017100,1.957375
5017200,1.957371
5017300,1.957368
5017400,1.957365
5017500,1.957366
5017600,1.957361
5017700,1.957358
5017800,1.957353
5017900,1.957361
5018000,1.957362
5018100,1.957363
5018200,1.957368
5018300,1.957365
5018400,1.957360
5018500,1.957366
5018600,1.957370
5018700,1.957376
5018800,1.957370
5018900,1.957367
5019000,1.957361
5019100,1.957360
5019200,1.957370
5019300,1.957365
5019400,1.957364
5019500,1.957367
5019600,1.957366
5019700,1.957362
5019800,1.957353
5019900,1.957349
5020000,1.957345
5020100,1.957341
5020200,1.957340
5020300,1.957339
5020400,1.957335
5020500,1.957327
5020600,1.957323
